platform,query_name,tpch_ref,category,scale_factor,run_number,exec_time_s,mean_time_s,std_time_s,min_time_s,max_time_s,memory_before_mb,memory_after_mb,memory_delta_mb,network_rtt_ms,timestamp
duckdb_local,Q22_subquery,Q22,subquery,10,23,0.170916,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,24,0.173471,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,25,0.168914,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,26,0.179356,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,27,0.168931,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,28,0.163335,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,29,0.172357,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q22_subquery,Q22,subquery,10,30,0.167993,0.171671,0.005699,0.163335,0.189543,256.64,254.9,-1.74,0.0,2026-04-27 16:03:28
duckdb_local,Q10_window,Q10-W,window_function,10,11,0.4839,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,12,0.585317,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,13,0.505081,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,14,0.514435,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,15,0.545159,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,16,0.553534,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,17,0.545408,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,18,0.571959,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,19,0.560258,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,20,0.553922,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,21,0.544525,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,22,0.552072,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,23,0.592319,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,24,0.55294,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,25,0.498927,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,26,0.548651,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,27,0.547941,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,28,0.599743,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,29,0.548893,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q10_window,Q10-W,window_function,10,30,0.536335,0.547066,0.02872,0.4839,0.599743,416.15,428.23,12.08,0.0,2026-04-27 16:13:09
duckdb_local,Q1_window,Q1-W,window_function,10,11,0.288076,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,12,0.306102,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,13,0.301267,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,14,0.32682,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,15,0.295807,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,16,0.292069,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,17,0.286503,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,18,0.307653,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,19,0.303955,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,20,0.290765,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,21,0.317044,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,22,0.293608,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,23,0.291137,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,24,0.304205,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,25,0.299747,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,26,0.292255,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,27,0.29831,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,28,0.301311,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,29,0.295161,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q1_window,Q1-W,window_function,10,30,0.298156,0.299498,0.009583,0.286503,0.32682,279.99,266.49,-13.5,0.0,2026-04-27 16:22:46
duckdb_local,Q18_window,Q18-W,window_function,10,11,2.957065,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,12,2.862263,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,13,3.053401,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,14,3.306597,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,15,3.443376,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,16,3.5189,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,17,3.632114,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,18,3.594299,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,19,3.820089,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,20,3.920431,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,21,3.994387,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,22,3.960076,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,23,3.90397,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,24,3.872712,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,25,4.255017,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,26,4.456909,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,27,4.524034,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,28,4.476977,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,29,4.37354,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q18_window,Q18-W,window_function,10,30,4.564225,3.824519,0.514,2.862263,4.564225,639.01,640.95,1.94,0.0,2026-04-27 16:33:33
duckdb_local,Q6_simple,Q6,simple_select,20,11,0.631906,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,12,0.506356,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,13,0.505188,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,14,0.494398,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,15,0.484647,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,16,0.490193,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,17,0.504197,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,18,0.503345,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,19,0.487618,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,20,0.501512,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,21,0.476086,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,22,0.4912,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,23,0.49484,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,24,0.480615,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,25,0.493846,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,26,0.51167,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,27,0.47429,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,28,0.517582,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,29,0.47579,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q6_simple,Q6,simple_select,20,30,0.515907,0.502059,0.032376,0.47429,0.631906,159.36,161.47,2.12,0.0,2026-04-27 16:44:13
duckdb_local,Q14_simple,Q14,simple_select,20,11,0.867671,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,12,0.809102,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,13,0.846781,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,14,0.828332,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,15,0.817188,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,16,0.821307,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,17,0.82111,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,18,0.836845,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,19,0.822213,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,20,0.806798,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,21,0.813035,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,22,0.802835,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,23,0.83801,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,24,0.804847,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,25,0.814556,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,26,0.798177,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,27,0.800243,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,28,0.804661,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,29,0.788549,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q14_simple,Q14,simple_select,20,30,0.788037,0.816515,0.019298,0.788037,0.867671,379.02,393.74,14.72,0.0,2026-04-27 16:54:00
duckdb_local,Q19_simple,Q19,simple_select,20,11,0.987682,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,12,0.956768,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,13,0.944334,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,14,0.933958,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,15,0.965339,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,16,0.954687,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,17,0.959831,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,18,0.94927,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,19,0.962137,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,20,0.953024,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,21,0.958551,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,22,0.97441,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,23,0.978309,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,24,0.937168,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,25,0.947601,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,26,0.970508,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,27,0.961285,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,28,0.941342,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,29,0.96397,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q19_simple,Q19,simple_select,20,30,0.954236,0.95772,0.013324,0.933958,0.987682,308.47,302.97,-5.5,0.0,2026-04-27 17:03:49
duckdb_local,Q3_join,Q3,join,20,11,0.939192,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,12,0.899361,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,13,0.904658,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,14,0.896974,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,15,0.903676,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,16,0.915617,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,17,0.917061,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,18,0.923076,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,19,0.913441,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,20,0.917768,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,21,0.896565,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,22,0.91116,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,23,0.925612,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,24,0.888568,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,25,0.895439,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,26,0.8971,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,27,0.904173,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,28,0.951101,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,29,0.899647,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q3_join,Q3,join,20,30,0.905339,0.910276,0.015235,0.888568,0.951101,297.09,295.63,-1.46,0.0,2026-04-27 17:13:38
duckdb_local,Q5_join,Q5,join,20,11,1.128229,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,12,1.083993,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,13,1.099733,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,14,1.075026,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,15,1.081739,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,16,1.073851,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,17,1.082613,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,18,1.123422,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,19,1.063662,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,20,1.066944,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,21,1.067112,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,22,1.091826,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,23,1.050828,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,24,1.085594,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,25,1.106105,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,26,1.071004,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,27,1.090864,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,28,1.078896,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,29,1.098512,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q5_join,Q5,join,20,30,1.072273,1.084611,0.018939,1.050828,1.128229,298.85,298.4,-0.45,0.0,2026-04-27 17:23:30
duckdb_local,Q10_join,Q10,join,20,11,1.129028,1.091826,0.021182,1.058457,1.129028,446.13,458.07,11.94,0.0,2026-04-27 17:33:22
duckdb_local,Q10_join,Q10,join,20,12,1.108865,1.091826,0.021182,1.058457,1.129028,446.13,458.07,11.94,0.0,2026-04-27 17:33:22
duckdb_local,Q10_join,Q10,join,20,13,1.11049,1.091826,0.021182,1.058457,1.129028,446.13,458.07,11.94,0.0,2026-04-27 17:33:22
duckdb_local,Q10_join,Q10,join,20,14,1.089971,1.091826,0.021182,1.058457,1.129028,446.13,458.07,11.94,0.0,2026-04-27 17:33:22
duckdb_local,Q10_join,Q10,join,20,15,1.074218,1.091826,0.021182,1.058457,1.129028,446.13,458.07,11.94,0.0,2026-04-27 17:33:22
